employee_id,age,department,job_level,education,location,tenure_years,salary,performance_rating,satisfaction_score,engagement_score,attrition,attrition_reason,training_hours,promotions,hire_date
EMP00892,23,Product,Director,Bachelor,Austin TX,15,151708,Outstanding,2.5,1.5,0,,56,0,2020-09-12
EMP00893,34,Operations,Senior,Bachelor,Seattle WA,10,99304,Needs Improvement,2.0,1.4,0,,68,4,2011-07-18
EMP00894,22,Engineering,VP,High School,New York NY,7,216627,Exceeds Expectations,1.2,2.8,1,Work-Life Balance,77,5,2017-10-19
EMP00895,30,HR,Senior,PhD,Boston MA,12,100686,Meets Expectations,3.6,1.3,0,,45,1,2024-06-16
EMP00896,41,Customer Success,Director,Master,Boston MA,11,175565,Exceeds Expectations,4.5,2.0,0,,69,4,2016-06-21
EMP00897,44,Sales,Junior,Bachelor,New York NY,13,68117,Meets Expectations,2.9,1.3,0,,70,1,2011-07-04
EMP00898,31,Sales,Senior,High School,Seattle WA,1,92703,Needs Improvement,3.6,2.8,0,,4,2,2021-10-16
EMP00899,46,Finance,Manager,PhD,Austin TX,9,147104,Outstanding,1.2,4.4,0,,48,3,2014-11-14
EMP00900,36,Customer Success,Junior,High School,Chicago IL,6,57429,Exceeds Expectations,2.7,1.2,1,Work-Life Balance,3,4,2023-08-09
EMP00901,38,Operations,VP,High School,Austin TX,6,214813,Outstanding,3.9,3.5,1,Relocation,49,5,2015-05-02
EMP00902,56,Finance,VP,PhD,Seattle WA,14,203888,Meets Expectations,3.3,3.1,0,,30,1,2013-04-10
EMP00903,39,Engineering,Senior,Master,New York NY,2,93189,Needs Improvement,2.2,3.3,0,,34,5,2017-12-08
EMP00904,22,Finance,VP,PhD,Seattle WA,3,200056,Meets Expectations,2.3,2.1,0,,2,3,2016-03-27
EMP00905,24,Engineering,Lead,Master,Chicago IL,11,120735,Needs Improvement,3.2,2.6,0,,70,2,2022-06-30
EMP00906,33,Sales,Lead,Bachelor,San Francisco CA,8,130099,Meets Expectations,2.0,3.0,0,,79,5,2022-10-30
EMP00907,29,Engineering,Mid,Bachelor,Austin TX,1,71037,Needs Improvement,4.4,3.3,0,,33,2,2021-01-25
EMP00908,44,Engineering,Director,High School,San Francisco CA,1,169679,Needs Improvement,1.4,3.0,1,Compensation,41,4,2021-03-05
EMP00909,48,Operations,VP,Master,Seattle WA,2,211033,Exceeds Expectations,2.1,1.1,0,,47,3,2020-06-28
EMP00910,23,Finance,Manager,High School,Chicago IL,5,132068,Needs Improvement,4.7,4.6,1,Compensation,40,4,2025-02-12
EMP00911,46,Operations,Mid,High School,San Francisco CA,1,86530,Needs Improvement,2.5,5.0,0,,72,4,2022-01-08
EMP00912,29,Product,Manager,Bachelor,Chicago IL,1,139893,Exceeds Expectations,3.1,2.8,0,,37,1,2015-07-15
EMP00913,45,Operations,Mid,PhD,New York NY,7,79936,Outstanding,4.9,3.8,0,,10,2,2013-11-20
EMP00914,52,Sales,Senior,Bachelor,Seattle WA,7,99711,Meets Expectations,1.9,4.3,0,,74,5,2024-05-24
EMP00915,38,Marketing,Manager,PhD,Boston MA,9,131192,Meets Expectations,1.3,2.7,0,,25,1,2024-09-13
EMP00916,32,Customer Success,Junior,Bachelor,Austin TX,3,58717,Needs Improvement,3.2,4.7,1,Career Growth,3,5,2017-04-16
EMP00917,30,Marketing,Junior,Master,Austin TX,12,74630,Meets Expectations,1.5,3.8,0,,43,2,2022-07-02
EMP00918,24,Sales,Director,PhD,New York NY,2,174207,Outstanding,4.8,4.6,0,,61,5,2014-10-02
EMP00919,33,Marketing,Director,PhD,New York NY,2,154989,Outstanding,3.4,2.5,0,,56,1,2017-11-09
EMP00920,28,Finance,VP,Master,New York NY,7,199743,Outstanding,1.2,3.1,0,,49,2,2013-03-03
EMP00921,24,Marketing,Mid,Master,New York NY,6,79107,Needs Improvement,3.3,3.5,0,,21,0,2017-03-05
EMP00922,53,Finance,Senior,Bachelor,Boston MA,14,92328,Needs Improvement,2.2,4.7,0,,35,1,2019-05-18
EMP00923,57,Sales,Mid,High School,Seattle WA,5,65896,Meets Expectations,1.2,4.6,0,,3,2,2017-08-06
EMP00924,58,HR,Senior,High School,Seattle WA,13,108989,Needs Improvement,1.5,2.8,0,,55,3,2016-11-13
EMP00925,30,Finance,Junior,High School,New York NY,8,68974,Meets Expectations,4.9,4.2,0,,20,4,2012-09-17
EMP00926,51,Operations,Senior,Master,San Francisco CA,2,108160,Needs Improvement,4.6,1.2,0,,71,5,2019-04-16
EMP00927,22,Engineering,Director,Master,Seattle WA,7,154485,Meets Expectations,4.5,1.9,0,,19,3,2023-12-10
EMP00928,53,Marketing,Director,High School,Seattle WA,9,154318,Meets Expectations,4.5,4.8,0,,8,3,2017-06-08
EMP00929,33,HR,Director,Master,Seattle WA,1,163702,Meets Expectations,3.5,3.5,0,,67,5,2016-04-12
EMP00930,36,Marketing,Senior,PhD,New York NY,9,106888,Exceeds Expectations,4.2,2.6,0,,12,1,2021-08-27
EMP00931,40,Sales,VP,Master,Boston MA,13,204652,Outstanding,3.6,1.5,0,,14,2,2021-05-09
EMP00932,30,Product,Director,High School,New York NY,15,177529,Meets Expectations,3.0,2.6,0,,34,4,2019-03-21
EMP00933,48,HR,VP,PhD,Seattle WA,1,208424,Outstanding,2.0,2.3,0,,51,2,2023-01-02
EMP00934,53,Engineering,Senior,Bachelor,Chicago IL,7,96135,Meets Expectations,1.2,2.8,0,,26,5,2025-08-26
EMP00935,43,Sales,Manager,High School,Boston MA,4,139823,Outstanding,4.8,1.1,0,,42,2,2024-12-09
EMP00936,25,Sales,Director,Bachelor,New York NY,6,161865,Outstanding,4.9,4.4,0,,20,2,2022-06-13
EMP00937,35,Operations,Lead,PhD,Seattle WA,7,105446,Needs Improvement,1.1,4.8,1,Better Opportunity,20,2,2016-04-12
EMP00938,36,Finance,Junior,Bachelor,Boston MA,7,46106,Outstanding,1.5,4.1,1,Work-Life Balance,10,0,2025-06-25
EMP00939,48,Sales,Manager,PhD,San Francisco CA,0,120483,Needs Improvement,3.2,4.7,0,,77,2,2025-12-21
EMP00940,54,Operations,Lead,PhD,New York NY,0,114900,Outstanding,1.8,2.1,0,,54,0,2012-04-29
EMP00941,57,HR,Lead,High School,Seattle WA,8,120838,Outstanding,3.8,3.0,0,,50,2,2015-10-24
EMP00942,36,Sales,Lead,Master,New York NY,0,118020,Needs Improvement,2.8,2.9,0,,18,5,2015-07-28
EMP00943,57,Sales,Junior,PhD,Chicago IL,5,51805,Meets Expectations,3.0,2.0,0,,60,4,2021-01-06
EMP00944,53,HR,Junior,PhD,Austin TX,8,58495,Exceeds Expectations,2.4,1.6,0,,34,5,2025-08-16
EMP00945,57,HR,VP,PhD,Chicago IL,15,207877,Outstanding,4.8,1.9,0,,71,5,2014-05-02
EMP00946,49,Sales,Junior,Bachelor,San Francisco CA,2,57310,Needs Improvement,1.1,3.1,1,Career Growth,14,0,2023-05-12
EMP00947,32,Product,Lead,High School,Seattle WA,15,109583,Exceeds Expectations,3.2,2.6,0,,37,5,2024-07-18
EMP00948,42,Finance,Manager,Master,Chicago IL,11,138474,Meets Expectations,1.6,3.1,0,,77,2,2025-11-10
EMP00949,35,Customer Success,Lead,High School,New York NY,10,129469,Outstanding,4.4,1.5,0,,53,1,2022-01-30
EMP00950,26,Marketing,Lead,Master,Austin TX,0,115218,Outstanding,1.8,1.4,0,,7,4,2012-10-02
EMP00951,32,Customer Success,Manager,Bachelor,New York NY,2,131483,Needs Improvement,4.5,2.4,0,,36,3,2017-01-20
EMP00952,47,Finance,Senior,High School,Boston MA,8,103386,Meets Expectations,3.6,1.3,0,,27,2,2013-06-13
EMP00953,58,Marketing,Senior,Master,Boston MA,3,89151,Exceeds Expectations,3.3,4.1,0,,78,5,2021-12-01
EMP00954,32,Customer Success,Mid,Bachelor,San Francisco CA,0,90669,Meets Expectations,1.9,4.7,1,Career Growth,0,2,2026-04-29
EMP00955,30,Sales,Junior,Bachelor,Chicago IL,14,58939,Needs Improvement,2.3,3.0,0,,50,3,2011-06-27
EMP00956,52,Product,Director,Bachelor,Boston MA,11,160215,Meets Expectations,2.3,1.3,0,,35,5,2019-05-05
EMP00957,49,Marketing,VP,Master,San Francisco CA,14,206059,Outstanding,2.0,1.5,0,,3,2,2017-02-25
EMP00958,44,Customer Success,VP,PhD,New York NY,13,197005,Meets Expectations,4.5,4.7,0,,22,5,2011-08-24
EMP00959,50,Engineering,Mid,Master,Chicago IL,11,82236,Exceeds Expectations,3.3,2.3,0,,1,4,2018-07-09
EMP00960,39,Finance,Junior,High School,Boston MA,15,58051,Needs Improvement,3.8,2.0,1,Career Growth,77,5,2016-09-02
EMP00961,33,Customer Success,Lead,Master,Austin TX,15,129573,Needs Improvement,4.0,4.2,0,,78,5,2020-03-13
EMP00962,33,Marketing,Director,Master,Austin TX,4,152713,Needs Improvement,4.4,1.2,0,,69,2,2012-10-07
EMP00963,23,HR,Director,Master,Chicago IL,10,177435,Meets Expectations,4.6,4.6,0,,1,5,2019-03-15
EMP00964,25,Product,Lead,Bachelor,Seattle WA,2,111322,Needs Improvement,3.0,3.9,0,,5,2,2023-10-08
EMP00965,54,HR,Director,Master,Chicago IL,13,155667,Exceeds Expectations,4.4,4.8,0,,44,0,2025-05-25
EMP00966,58,Operations,Lead,High School,San Francisco CA,2,123552,Meets Expectations,1.4,4.7,0,,40,4,2024-05-27
EMP00967,32,Engineering,VP,Master,Boston MA,0,197127,Meets Expectations,2.8,4.5,0,,24,5,2019-01-18
EMP00968,25,Marketing,Senior,Bachelor,San Francisco CA,12,108131,Outstanding,2.1,3.3,0,,34,1,2013-04-27
EMP00969,38,Marketing,Senior,Bachelor,Austin TX,14,93668,Outstanding,2.4,2.5,1,Relocation,49,1,2016-06-02
EMP00970,49,HR,Director,High School,Chicago IL,11,171168,Exceeds Expectations,4.2,1.8,0,,26,2,2012-07-11
EMP00971,38,HR,Lead,Master,New York NY,1,108778,Outstanding,3.5,2.9,0,,72,3,2013-11-27
EMP00972,28,Engineering,Senior,High School,San Francisco CA,11,113486,Exceeds Expectations,1.6,2.9,0,,45,2,2025-10-31
EMP00973,56,Marketing,Lead,PhD,Seattle WA,5,129643,Outstanding,4.2,2.8,1,Compensation,32,5,2017-09-26
EMP00974,43,Operations,Manager,High School,Seattle WA,15,142234,Meets Expectations,1.2,4.7,0,,54,2,2013-06-14
EMP00975,23,Product,Manager,Bachelor,San Francisco CA,5,136783,Meets Expectations,2.2,3.4,0,,42,0,2014-03-08
EMP00976,31,Sales,Senior,Bachelor,New York NY,11,100031,Meets Expectations,2.8,3.6,0,,39,0,2023-04-29
EMP00977,35,Marketing,Mid,High School,Seattle WA,13,67954,Exceeds Expectations,1.6,3.2,0,,20,2,2022-05-27
EMP00978,57,Sales,Lead,Bachelor,Austin TX,12,127897,Outstanding,2.9,2.5,0,,49,1,2014-01-14
EMP00979,30,Operations,VP,PhD,Chicago IL,12,215338,Outstanding,2.1,3.7,0,,9,2,2025-11-01
EMP00980,23,Customer Success,Director,High School,Chicago IL,7,179018,Exceeds Expectations,4.1,2.5,0,,76,3,2014-07-21
EMP00981,36,Sales,Director,PhD,Boston MA,4,166382,Exceeds Expectations,1.8,2.7,0,,23,3,2016-12-07
EMP00982,41,Marketing,Senior,Bachelor,San Francisco CA,12,107127,Outstanding,1.1,4.8,0,,50,5,2017-10-01
EMP00983,27,Sales,Lead,Bachelor,New York NY,11,127480,Needs Improvement,3.6,2.6,0,,16,4,2014-12-24
EMP00984,51,Product,Director,Master,Seattle WA,0,165929,Needs Improvement,3.7,2.7,0,,33,5,2014-10-25
EMP00985,50,Sales,Manager,High School,San Francisco CA,11,145591,Exceeds Expectations,2.3,3.1,0,,54,4,2026-01-23
EMP00986,27,Product,VP,PhD,Seattle WA,4,190227,Meets Expectations,4.7,3.4,0,,6,3,2019-05-28
EMP00987,29,Finance,Junior,PhD,New York NY,15,60081,Exceeds Expectations,4.6,3.7,0,,37,0,2018-01-07
EMP00988,40,Finance,Mid,Master,Boston MA,11,78666,Needs Improvement,2.3,3.5,1,Better Opportunity,68,5,2022-10-22
EMP00989,33,Product,Mid,Master,New York NY,2,82530,Outstanding,3.9,3.5,1,Career Growth,79,1,2026-01-20
EMP00990,26,Customer Success,Junior,PhD,Chicago IL,10,57215,Needs Improvement,3.4,3.9,1,Personal,10,2,2026-04-16
EMP00991,47,Finance,Lead,PhD,Austin TX,0,111027,Needs Improvement,2.0,3.6,0,,24,4,2017-05-29
EMP00992,54,Finance,Senior,Master,Boston MA,7,107749,Outstanding,2.5,2.9,0,,23,2,2024-02-05
EMP00993,47,Engineering,Manager,Bachelor,New York NY,5,142223,Outstanding,1.0,1.8,0,,34,3,2025-11-12
EMP00994,36,Operations,Junior,PhD,Boston MA,7,45592,Outstanding,1.9,3.4,0,,76,2,2012-01-20
EMP00995,57,Product,Lead,PhD,San Francisco CA,0,116237,Outstanding,2.4,2.8,0,,68,5,2014-12-27
EMP00996,46,Marketing,Director,Master,Austin TX,8,163203,Outstanding,4.4,4.9,1,Compensation,67,2,2023-05-20
EMP00997,42,Finance,Senior,PhD,Seattle WA,14,107102,Exceeds Expectations,1.6,3.3,0,,2,2,2025-03-26
EMP00998,46,Customer Success,Mid,Bachelor,Austin TX,4,77400,Meets Expectations,4.4,1.4,0,,73,2,2025-09-08
EMP00999,32,Marketing,VP,Master,New York NY,12,208024,Exceeds Expectations,4.0,2.7,0,,80,0,2015-07-17
EMP01000,56,Operations,Manager,Bachelor,San Francisco CA,12,127376,Outstanding,3.0,2.9,0,,51,2,2017-06-06
EMP01001,43,Engineering,Manager,PhD,Seattle WA,14,141502,Outstanding,4.6,2.5,0,,24,5,2015-03-02
EMP01002,36,Engineering,Manager,High School,New York NY,4,139978,Outstanding,5.0,3.4,0,,78,1,2012-12-13
EMP01003,52,Marketing,Manager,Bachelor,San Francisco CA,2,132133,Outstanding,3.4,4.2,1,Career Growth,47,5,2019-03-19
EMP01004,52,HR,Mid,PhD,San Francisco CA,6,75575,Outstanding,1.3,1.1,1,Personal,77,3,2019-07-23
EMP01005,33,HR,VP,Bachelor,Seattle WA,14,206391,Meets Expectations,4.2,4.4,0,,8,0,2018-08-13
EMP01006,48,Engineering,Director,High School,Seattle WA,15,178251,Needs Improvement,4.1,4.8,0,,61,5,2017-07-25
EMP01007,47,Engineering,Senior,PhD,Austin TX,1,96907,Outstanding,4.7,3.5,0,,13,1,2012-08-08
EMP01008,29,Finance,VP,Bachelor,New York NY,5,202008,Outstanding,2.4,4.7,0,,12,2,2022-09-08
EMP01009,53,Sales,Lead,Master,Chicago IL,7,129804,Outstanding,2.2,2.8,0,,35,4,2013-04-22
EMP01010,30,Engineering,VP,Master,New York NY,4,207097,Exceeds Expectations,1.9,2.5,0,,20,4,2019-12-18
EMP01011,50,Finance,Lead,PhD,New York NY,9,110060,Exceeds Expectations,3.8,1.6,0,,29,0,2014-11-21
EMP01012,41,HR,Manager,PhD,Chicago IL,4,139144,Outstanding,2.5,3.0,1,Compensation,44,5,2012-05-03
EMP01013,54,Marketing,Manager,PhD,San Francisco CA,10,137148,Meets Expectations,4.5,2.9,0,,61,3,2023-10-10
EMP01014,26,Engineering,Director,Bachelor,New York NY,10,157367,Needs Improvement,1.9,2.1,0,,63,3,2018-02-08
EMP01015,55,Engineering,VP,Master,Chicago IL,7,214293,Needs Improvement,3.7,2.6,0,,8,2,2025-06-30
EMP01016,25,Sales,VP,Bachelor,San Francisco CA,14,208569,Meets Expectations,2.0,4.2,0,,58,1,2015-04-27
EMP01017,39,Engineering,Manager,Master,Austin TX,8,122993,Meets Expectations,3.9,4.7,0,,26,1,2013-05-20
EMP01018,52,HR,Manager,Bachelor,Seattle WA,14,123220,Needs Improvement,4.1,2.3,0,,14,3,2015-06-21
EMP01019,34,Sales,Lead,PhD,Austin TX,3,122772,Needs Improvement,3.4,2.2,0,,56,5,2025-10-08
EMP01020,51,HR,Manager,Master,Chicago IL,0,128249,Meets Expectations,3.4,3.0,0,,61,4,2011-07-12
EMP01021,41,Finance,Director,PhD,Austin TX,8,178418,Exceeds Expectations,2.4,3.7,0,,23,3,2026-01-02
EMP01022,54,Engineering,Senior,High School,Seattle WA,15,101245,Exceeds Expectations,1.3,2.7,0,,43,5,2011-07-07
EMP01023,28,Marketing,Mid,High School,Boston MA,7,71986,Outstanding,2.2,4.1,0,,38,4,2011-10-13
EMP01024,31,HR,Manager,Bachelor,New York NY,10,125124,Meets Expectations,2.6,1.7,0,,66,3,2022-11-17
EMP01025,39,Product,VP,Master,New York NY,7,198613,Meets Expectations,4.4,2.2,0,,45,5,2014-07-23
EMP01026,41,Operations,Lead,High School,Seattle WA,13,123457,Outstanding,2.7,4.0,0,,45,5,2024-10-26
EMP01027,39,Marketing,Lead,Master,Austin TX,0,131821,Exceeds Expectations,1.8,3.9,0,,41,3,2014-08-10
EMP01028,57,Product,Senior,High School,San Francisco CA,6,111131,Needs Improvement,3.0,4.4,0,,20,2,2014-09-03
EMP01029,52,Customer Success,Director,Bachelor,New York NY,1,175599,Outstanding,3.8,4.6,0,,77,4,2025-09-06
EMP01030,28,Product,Junior,High School,Seattle WA,1,65959,Exceeds Expectations,3.2,2.8,1,Compensation,9,2,2016-03-22
EMP01031,31,Product,VP,Master,Chicago IL,4,209326,Meets Expectations,1.8,1.4,0,,69,5,2018-07-01
EMP01032,55,Finance,Manager,Master,Seattle WA,9,142595,Exceeds Expectations,4.1,1.3,1,Personal,27,1,2012-03-17
EMP01033,36,Operations,Lead,High School,San Francisco CA,14,116868,Exceeds Expectations,3.7,3.8,0,,15,5,2018-07-27
EMP01034,47,Product,Lead,High School,Chicago IL,15,131152,Exceeds Expectations,3.1,4.7,1,Career Growth,4,4,2013-12-17
EMP01035,56,Operations,VP,High School,Chicago IL,15,199261,Needs Improvement,3.5,3.9,0,,20,4,2012-02-14
EMP01036,51,Sales,Manager,PhD,Boston MA,6,144638,Outstanding,3.7,4.3,1,Compensation,42,0,2026-03-06
EMP01037,58,Marketing,Director,High School,Seattle WA,10,164878,Outstanding,3.8,4.3,0,,73,2,2011-08-25
EMP01038,46,Engineering,Manager,Master,Chicago IL,0,120279,Meets Expectations,2.7,2.0,1,Career Growth,25,4,2021-05-23
EMP01039,58,Operations,Director,High School,San Francisco CA,4,156188,Needs Improvement,1.8,1.7,0,,69,2,2019-01-22
EMP01040,42,Sales,Senior,Bachelor,San Francisco CA,7,106566,Exceeds Expectations,2.2,2.7,0,,45,0,2018-12-29
EMP01041,29,Marketing,Lead,High School,Seattle WA,12,105833,Outstanding,4.0,4.0,0,,56,3,2020-03-28
EMP01042,46,HR,Mid,Bachelor,San Francisco CA,3,68042,Needs Improvement,3.0,3.3,0,,15,3,2019-04-12
EMP01043,42,Operations,Director,Master,Chicago IL,13,156258,Outstanding,1.4,3.0,0,,14,3,2018-03-02
EMP01044,46,Engineering,Junior,High School,Seattle WA,13,58117,Exceeds Expectations,1.4,2.4,0,,38,1,2017-05-07
EMP01045,46,Sales,Director,High School,San Francisco CA,15,150519,Exceeds Expectations,2.1,3.6,0,,31,1,2015-03-09
EMP01046,55,Engineering,Mid,Master,New York NY,4,69594,Meets Expectations,4.0,1.2,0,,79,3,2013-12-01
EMP01047,33,Marketing,Lead,Master,Austin TX,5,121993,Meets Expectations,4.0,4.2,0,,20,0,2014-09-14
EMP01048,41,Customer Success,Mid,High School,New York NY,12,85490,Needs Improvement,4.4,3.5,0,,3,3,2021-05-30
EMP01049,31,Engineering,Director,Bachelor,Austin TX,13,151523,Meets Expectations,4.1,3.9,0,,1,2,2020-05-26
EMP01050,48,HR,Junior,Bachelor,Chicago IL,2,48683,Outstanding,2.9,2.7,0,,0,2,2018-06-06
EMP01051,38,Customer Success,Lead,PhD,Seattle WA,4,115580,Needs Improvement,2.5,3.5,0,,73,1,2021-08-19
EMP01052,54,Marketing,Mid,PhD,New York NY,4,91392,Needs Improvement,1.9,1.3,0,,78,0,2025-10-12
EMP01053,38,HR,Mid,Bachelor,New York NY,5,88921,Exceeds Expectations,2.3,4.9,0,,54,2,2014-08-24
EMP01054,24,Marketing,Manager,High School,San Francisco CA,12,140705,Meets Expectations,1.8,1.7,1,Compensation,50,2,2025-07-05
EMP01055,52,Engineering,Manager,PhD,San Francisco CA,15,148104,Outstanding,3.5,4.3,0,,58,4,2019-09-13
EMP01056,50,Finance,Manager,Bachelor,New York NY,3,144410,Exceeds Expectations,4.1,4.7,0,,43,3,2020-03-23
EMP01057,28,Customer Success,Director,Bachelor,Austin TX,10,175010,Needs Improvement,1.3,2.5,0,,29,3,2025-04-26
EMP01058,57,Sales,Junior,Bachelor,Seattle WA,9,49138,Needs Improvement,2.2,2.7,0,,65,1,2024-07-24
EMP01059,36,Marketing,VP,High School,Chicago IL,0,196510,Meets Expectations,2.4,3.4,0,,46,4,2012-08-13
EMP01060,55,HR,Director,Bachelor,Chicago IL,5,162270,Meets Expectations,3.7,3.5,0,,78,3,2015-02-14
EMP01061,25,HR,Senior,PhD,New York NY,12,94715,Outstanding,3.1,2.7,0,,17,5,2012-10-28
EMP01062,26,Finance,Junior,High School,Seattle WA,8,68210,Needs Improvement,2.2,4.7,0,,17,1,2016-01-17
EMP01063,32,Customer Success,VP,Bachelor,New York NY,7,202820,Meets Expectations,3.6,2.6,0,,9,1,2018-08-05
EMP01064,47,Finance,Mid,Bachelor,Boston MA,3,88788,Outstanding,4.8,1.6,0,,35,2,2016-11-29
EMP01065,29,Engineering,Director,Master,Austin TX,9,167178,Outstanding,3.5,2.9,1,Relocation,78,3,2016-11-02
EMP01066,43,Marketing,Junior,PhD,Chicago IL,8,46342,Outstanding,4.6,1.5,0,,21,5,2019-11-12
EMP01067,40,Customer Success,VP,Bachelor,Boston MA,7,207132,Exceeds Expectations,5.0,3.4,1,Career Growth,55,3,2024-08-17
EMP01068,28,Engineering,Director,PhD,Boston MA,8,177601,Exceeds Expectations,2.1,2.0,0,,32,2,2012-01-26
EMP01069,28,Sales,Junior,High School,Boston MA,15,52954,Exceeds Expectations,1.9,2.7,0,,62,4,2025-07-21
EMP01070,55,Product,Manager,High School,Austin TX,12,121379,Needs Improvement,3.4,4.2,0,,30,2,2017-05-08
EMP01071,47,Product,VP,PhD,Boston MA,1,201380,Needs Improvement,2.8,2.8,0,,55,5,2019-12-01
EMP01072,58,Engineering,Mid,High School,Boston MA,5,65791,Outstanding,2.3,2.2,0,,58,2,2019-12-05
EMP01073,44,Operations,VP,Bachelor,San Francisco CA,11,198149,Exceeds Expectations,4.1,2.3,0,,71,4,2014-01-01
EMP01074,47,Operations,Director,Master,Chicago IL,11,175590,Exceeds Expectations,4.4,4.4,0,,68,5,2023-04-01
EMP01075,41,HR,Senior,Bachelor,Seattle WA,3,114955,Outstanding,3.6,2.3,0,,25,2,2015-09-11
EMP01076,43,Customer Success,Senior,High School,San Francisco CA,14,114352,Needs Improvement,1.6,1.7,0,,74,2,2019-05-26
EMP01077,57,Finance,VP,Master,San Francisco CA,5,203040,Outstanding,1.3,1.4,0,,43,4,2025-12-09
EMP01078,30,Operations,Lead,High School,New York NY,12,108395,Exceeds Expectations,3.9,4.5,0,,28,3,2014-03-21
EMP01079,57,Engineering,Mid,Bachelor,San Francisco CA,4,86873,Meets Expectations,1.1,1.9,0,,56,5,2021-12-17
EMP01080,22,HR,Mid,PhD,Chicago IL,9,72984,Outstanding,4.4,2.9,0,,70,4,2013-08-09
EMP01081,33,HR,Lead,Master,New York NY,12,125553,Exceeds Expectations,4.6,2.5,0,,55,2,2023-08-17
EMP01082,42,Operations,Mid,Bachelor,Austin TX,11,67524,Meets Expectations,1.5,4.4,0,,64,5,2018-11-09
EMP01083,42,Customer Success,Manager,PhD,New York NY,3,146452,Meets Expectations,1.9,2.4,0,,73,0,2016-09-30
EMP01084,50,Customer Success,Manager,High School,New York NY,15,139367,Outstanding,4.8,1.7,0,,61,5,2019-09-18
EMP01085,44,Marketing,Junior,PhD,Seattle WA,2,68555,Needs Improvement,2.0,4.6,1,Personal,17,3,2017-01-04
EMP01086,50,HR,Director,Bachelor,Chicago IL,9,167642,Outstanding,2.2,1.9,0,,75,2,2021-02-22
EMP01087,25,Engineering,Manager,Bachelor,Boston MA,11,139249,Outstanding,4.9,3.5,1,Compensation,31,4,2016-08-23
EMP01088,33,Marketing,VP,PhD,Chicago IL,0,211279,Needs Improvement,3.9,2.3,0,,49,3,2015-05-11
EMP01089,52,Product,Director,Master,Seattle WA,4,177763,Outstanding,1.4,2.4,0,,11,1,2022-05-21
EMP01090,34,Finance,Lead,Master,Austin TX,7,116508,Needs Improvement,3.5,2.4,0,,77,0,2013-11-25
EMP01091,45,Engineering,Director,PhD,New York NY,3,155521,Exceeds Expectations,4.9,1.1,1,Better Opportunity,72,4,2021-02-19
EMP01092,26,Operations,VP,High School,Boston MA,5,196176,Exceeds Expectations,3.0,3.1,0,,19,4,2020-04-27
EMP01093,33,Operations,Manager,High School,Chicago IL,14,143146,Outstanding,4.1,3.0,0,,4,4,2024-12-11
EMP01094,41,Sales,VP,PhD,San Francisco CA,9,193531,Needs Improvement,1.7,3.1,0,,77,1,2023-12-15
EMP01095,57,Operations,Lead,Bachelor,New York NY,12,130692,Exceeds Expectations,1.5,3.2,0,,18,1,2025-04-02
EMP01096,47,Customer Success,Mid,High School,Boston MA,1,76741,Needs Improvement,4.9,2.9,1,Personal,41,4,2020-11-26
EMP01097,56,Product,VP,PhD,Seattle WA,6,199258,Outstanding,2.8,1.8,0,,48,0,2013-01-07
EMP01098,53,Customer Success,Junior,High School,Chicago IL,3,55535,Exceeds Expectations,3.4,2.2,0,,5,1,2018-09-28
EMP01099,58,Sales,Senior,PhD,San Francisco CA,5,106002,Exceeds Expectations,1.2,1.1,0,,45,4,2022-07-02
EMP01100,49,Engineering,VP,PhD,San Francisco CA,5,206670,Needs Improvement,3.8,4.6,0,,28,5,2015-06-24
EMP01101,35,Operations,Junior,Bachelor,Boston MA,15,51774,Outstanding,3.5,1.2,0,,14,2,2016-01-29
EMP01102,43,Engineering,Mid,Bachelor,San Francisco CA,5,77776,Needs Improvement,2.5,4.4,0,,76,1,2024-01-18
EMP01103,58,Finance,Lead,High School,Seattle WA,9,111713,Outstanding,3.6,4.7,0,,52,3,2018-04-18
EMP01104,34,Finance,VP,Bachelor,Boston MA,15,198304,Outstanding,3.5,2.6,0,,28,0,2017-04-15
EMP01105,32,Sales,Junior,PhD,New York NY,15,47179,Exceeds Expectations,2.3,4.8,1,Relocation,36,2,2013-12-29
EMP01106,29,Finance,Junior,Bachelor,San Francisco CA,12,71964,Outstanding,1.8,1.3,0,,66,0,2025-01-26
EMP01107,28,Customer Success,Lead,Bachelor,Seattle WA,3,112492,Needs Improvement,2.6,1.3,1,Relocation,47,3,2015-05-05
EMP01108,24,Marketing,Lead,Master,New York NY,6,130183,Meets Expectations,2.3,3.3,0,,22,2,2024-10-06
EMP01109,25,Customer Success,Mid,Bachelor,New York NY,12,77452,Meets Expectations,2.2,1.3,0,,56,0,2015-08-23
EMP01110,37,Customer Success,Junior,High School,Seattle WA,9,63246,Needs Improvement,3.2,2.3,1,Relocation,68,0,2020-08-08
EMP01111,42,Marketing,Director,High School,Chicago IL,11,151259,Outstanding,1.4,1.9,1,Better Opportunity,49,4,2013-03-30
EMP01112,36,Sales,VP,PhD,New York NY,1,208469,Outstanding,1.1,4.3,0,,78,3,2013-04-08
EMP01113,37,Customer Success,Director,Bachelor,Seattle WA,15,170073,Outstanding,4.9,3.5,0,,68,2,2025-12-19
EMP01114,40,HR,Mid,PhD,New York NY,5,77728,Needs Improvement,4.5,2.5,0,,18,0,2025-04-20
EMP01115,56,Customer Success,Lead,PhD,Seattle WA,7,118180,Outstanding,3.5,1.8,1,Career Growth,57,3,2025-02-17
